34  -0.72, -0.72, -0.72, -0.72, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 45
35  -0.09, -0.09, -0.09, -0.09, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 47
36  0.59, 0.59, 0.59, 0.59, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 49
37  0.97, 0.97, 0.97, 0.97, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 50
38  0.88, 0.88, 0.88, 0.88, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 52
39  0.36, 0.36, 0.36, 0.36, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 53
40  -0.34, -0.34, -0.34, -0.34, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 55
41  -0.87, -0.87, -0.87, -0.87, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 57
42  -0.98, -0.98, -0.98, -0.98, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 57
43  -0.60, -0.60, -0.60, -0.60, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 59
44  0.07, 0.07, 0.07, 0.07, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 60
45  0.71, 0.71, 0.71, 0.71, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 62
46  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 63
47  0.80, 0.80, 0.80, 0.80, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 65
48  0.21, 0.21, 0.21, 0.21, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 67
49  -0.48, -0.48, -0.48, -0.48, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 69
50  -0.94, -0.94, -0.94, -0.94, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 70
51  -0.93, -0.93, -0.93, -0.93, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 72
52  -0.47, -0.47, -0.47, -0.47, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 73
53  0.22, 0.22, 0.22, 0.22, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 75
54  0.81, 0.81, 0.81, 0.81, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 77
55  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 79
56  0.69, 0.69, 0.69, 0.69, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 80
57  0.05, 0.05, 0.05, 0.05, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 82
58  -0.62, -0.62, -0.62, -0.62, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 84
59  -0.98, -0.98, -0.98, -0.98, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 85
60  -0.87, -0.87, -0.87, -0.87, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 87
61  -0.33, -0.33, -0.33, -0.33, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 89
62  0.37, 0.37, 0.37, 0.37, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 90
63  0.89, 0.89, 0.89, 0.89, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 92
64  0.97, 0.97, 0.97, 0.97, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 94
65  0.57, 0.57, 0.57, 0.57, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 95
66  -0.10, -0.10, -0.10, -0.10, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 97
67  -0.73, -0.73, -0.73, -0.73, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:36 99
68  -1.00, -1.00, -1.00, -1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 00
69  -0.78, -0.78, -0.78, -0.78, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 02
70  -0.17, -0.17, -0.17, -0.17, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 04
71  0.52, 0.52, 0.52, 0.52, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 05
72  0.95, 0.95, 0.95, 0.95, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 07
73  0.92, 0.92, 0.92, 0.92, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 09
74  0.44, 0.44, 0.44, 0.44, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 10
75  -0.26, -0.26, -0.26, -0.26, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 12
76  -0.83, -0.83, -0.83, -0.83, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 14
77  -0.99, -0.99, -0.99, -0.99, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 15
78  -0.67, -0.67, -0.67, -0.67, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 17
79  -0.02, -0.02, -0.02, -0.02, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 19
80  0.64, 0.64, 0.64, 0.64, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 21
81  0.99, 0.99, 0.99, 0.99, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 22
82  0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 24
83  0.29, 0.29, 0.29, 0.29, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 25
84  -0.41, -0.41, -0.41, -0.41, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 27
85  -0.91, -0.91, -0.91, -0.91, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 29
86  -0.96, -0.96, -0.96, -0.96, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 31
87  -0.54, -0.54, -0.54, -0.54, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 32
88  0.14, 0.14, 0.14, 0.14, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 34
89  0.75, 0.75, 0.75, 0.75, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 35
90  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 37
91  0.75, 0.75, 0.75, 0.75, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 39
92  0.14, 0.14, 0.14, 0.14, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 41
93  -0.54, -0.54, -0.54, -0.54, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 42
94  -0.96, -0.96, -0.96, -0.96, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 44
95  -0.91, -0.91, -0.91, -0.91, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 45
96  -0.41, -0.41, -0.41, -0.41, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 47
97  0.29, 0.29, 0.29, 0.29, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 49
98  0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 51
99  0.99, 0.99, 0.99, 0.99, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 52
100  0.64, 0.64, 0.64, 0.64, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 54
101  -0.02, -0.02, -0.02, -0.02, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 55
102  -0.67, -0.67, -0.67, -0.67, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 57
103  -0.99, -0.99, -0.99, -0.99, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 59
104  -0.83, -0.83, -0.83, -0.83, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 61
105  -0.26, -0.26, -0.26, -0.26, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 62
106  0.44, 0.44, 0.44, 0.44, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 64
107  0.92, 0.92, 0.92, 0.92, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 65
108  0.95, 0.95, 0.95, 0.95, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 67
109  0.52, 0.52, 0.52, 0.52, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 69
110  -0.17, -0.17, -0.17, -0.17, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 71
111  -0.78, -0.78, -0.78, -0.78, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 72
112  -1.00, -1.00, -1.00, -1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 74
113  -0.73, -0.73, -0.73, -0.73, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 75
114  -0.10, -0.10, -0.10, -0.10, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 79
115  0.57, 0.57, 0.57, 0.57, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 81
116  0.97, 0.97, 0.97, 0.97, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 82
117  0.89, 0.89, 0.89, 0.89, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 84
118  0.37, 0.37, 0.37, 0.37, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 85
119  -0.33, -0.33, -0.33, -0.33, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 87
120  -0.87, -0.87, -0.87, -0.87, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 89
121  -0.98, -0.98, -0.98, -0.98, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 91
122  -0.62, -0.62, -0.62, -0.62, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 92
123  0.05, 0.05, 0.05, 0.05, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 94
124  0.69, 0.69, 0.69, 0.69, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 95
125  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 97
126  0.81, 0.81, 0.81, 0.81, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:37 99
127  0.22, 0.22, 0.22, 0.22, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 01
128  -0.47, -0.47, -0.47, -0.47, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 02
129  -0.93, -0.93, -0.93, -0.93, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 04
130  -0.94, -0.94, -0.94, -0.94, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 05
131  -0.48, -0.48, -0.48, -0.48, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 07
132  0.21, 0.21, 0.21, 0.21, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 09
133  0.80, 0.80, 0.80, 0.80, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 11
134  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 12
135  0.71, 0.71, 0.71, 0.71, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 14
136  0.07, 0.07, 0.07, 0.07, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 15
137  -0.60, -0.60, -0.60, -0.60, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 17
138  -0.98, -0.98, -0.98, -0.98, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 19
139  -0.87, -0.87, -0.87, -0.87, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 21
140  -0.34, -0.34, -0.34, -0.34, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 22
141  0.36, 0.36, 0.36, 0.36, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 24
142  0.88, 0.88, 0.88, 0.88, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 25
143  0.97, 0.97, 0.97, 0.97, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 27
144  0.59, 0.59, 0.59, 0.59, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 29
145  -0.09, -0.09, -0.09, -0.09, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 31
146  -0.72, -0.72, -0.72, -0.72, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 32
147  -1.00, -1.00, -1.00, -1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 34
148  -0.79, -0.79, -0.79, -0.79, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 35
149  -0.19, -0.19, -0.19, -0.19, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 37
150  0.50, 0.50, 0.50, 0.50, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 39
151  0.95, 0.95, 0.95, 0.95, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 41
152  0.93, 0.93, 0.93, 0.93, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 42
153  0.45, 0.45, 0.45, 0.45, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 44
154  -0.24, -0.24, -0.24, -0.24, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 46
155  -0.82, -0.82, -0.82, -0.82, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 47
156  -0.99, -0.99, -0.99, -0.99, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 49
157  -0.68, -0.68, -0.68, -0.68, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 51
158  -0.03, -0.03, -0.03, -0.03, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 52
159  0.63, 0.63, 0.63, 0.63, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 54
160  0.98, 0.98, 0.98, 0.98, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 56
161  0.86, 0.86, 0.86, 0.86, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 57
162  0.31, 0.31, 0.31, 0.31, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 59
163  -0.39, -0.39, -0.39, -0.39, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 61
164  -0.90, -0.90, -0.90, -0.90, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 62
165  -0.97, -0.97, -0.97, -0.97, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 64
166  -0.56, -0.56, -0.56, -0.56, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 66
167  0.12, 0.12, 0.12, 0.12, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 68
168  0.74, 0.74, 0.74, 0.74, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 69
169  1.00, 1.00, 1.00, 1.00, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 71
170  0.77, 0.77, 0.77, 0.77, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 72
171  0.16, 0.16, 0.16, 0.16, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 74
172  -0.53, -0.53, -0.53, -0.53, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 2022-12-07 15:21:38 76
