%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
19.0, -106.48056158842519, -162.63515942310914, -10.03789148107171, -51.42736429069191, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227404905615E9, 0.0, 2023-06-28 12:25:40.490
19.0, -185.52334715193138, -242.2800688794814, -212.66567108035088, -199.74431673344225, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227404905615E9, 0.0, 2023-06-28 12:25:40.490
20.0, -220.4614925379865, -274.342231199611, -122.4293649494648, -133.53312791790813, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405062504E9, 0.0, 2023-06-28 12:25:40.506
20.0, -147.52596360212192, -184.03860686952248, 11.058884168975055, -35.38319348078221, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405062504E9, 0.0, 2023-06-28 12:25:40.506
21.0, -163.25224291579798, -214.65342790680006, -159.23372041340917, -154.8505576653406, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405069585E9, 0.0, 2023-06-28 12:25:40.506
21.0, -276.73202727129683, -321.2443165439181, -200.62319322302938, -193.14713321160525, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405069585E9, 0.0, 2023-06-28 12:25:40.506
22.0, -164.56494780024514, -212.73859912948683, -11.036444769240916, -55.391658243723214, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405205495E9, 0.0, 2023-06-28 12:25:40.520
22.0, -95.30200062086806, -146.9350594091229, -69.06473248172551, -91.81080401223153, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405205495E9, 0.0, 2023-06-28 12:25:40.520
23.0, -239.3891262137331, -296.5759364361875, -227.60283150337636, -208.32738713175058, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405362272E9, 0.0, 2023-06-28 12:25:40.536
23.0, -217.33493617502972, -262.9617156344466, -65.90825691912323, -89.8585762353614, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405362272E9, 0.0, 2023-06-28 12:25:40.536
24.0, -101.70844924496487, -163.86558650853112, -9.888295482844114, -51.84623308572918, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405369513E9, 0.0, 2023-06-28 12:25:40.536
24.0, -201.86670995829627, -248.90717160096392, -216.68606353271753, -206.44247755408287, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405369513E9, 0.0, 2023-06-28 12:25:40.536
25.0, -239.04505541780964, -294.50403186073527, -135.77706789132208, -143.87769119534642, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405505655E9, 0.0, 2023-06-28 12:25:40.550
25.0, -146.6396073126234, -193.43697545817122, 4.629996145144105, -35.72352437674999, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405505655E9, 0.0, 2023-06-28 12:25:40.550
26.0, -162.51548262452707, -214.61602890724316, -166.17123483121395, -161.76563268341124, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405662904E9, 0.0, 2023-06-28 12:25:40.566
26.0, -255.11166562745348, -292.7200995818712, -192.66842601727694, -190.11407434754074, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405662904E9, 0.0, 2023-06-28 12:25:40.566
27.0, -155.26755651040003, -217.52193117281422, -2.6852481681853533, -41.92053860332817, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405669403E9, 0.0, 2023-06-28 12:25:40.566
27.0, -101.89918414270505, -169.01916864747182, -70.5494727641344, -94.58206987939775, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405669403E9, 0.0, 2023-06-28 12:25:40.566
28.0, -223.84610199788585, -280.2250938299112, -224.24440134316683, -208.92577112466097, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405805955E9, 0.0, 2023-06-28 12:25:40.580
28.0, -205.67766801314428, -251.48770257038996, -54.20237005781382, -80.25451314914972, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405805955E9, 0.0, 2023-06-28 12:25:40.580
29.0, -133.64719486655667, -153.55842223064974, -11.65352826192975, -48.480323125608265, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405962343E9, 0.0, 2023-06-28 12:25:40.596
29.0, -192.09809127403423, -249.0231084995903, -214.4383836593479, -203.91804508399218, -0.01600000075995922, 0.0, 0.7520000357180834, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405962343E9, 0.0, 2023-06-28 12:25:40.596
30.0, -224.7137587876059, -279.4509345390834, -124.72192362230271, -135.1338050989434, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405969563E9, 0.0, 2023-06-28 12:25:40.596
30.0, -139.54501709667966, -183.51876077568159, 17.68598689045757, -26.437352786771953, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227405969563E9, 0.0, 2023-06-28 12:25:40.596
31.0, -156.78969579236582, -208.4900727798231, -159.10656381491572, -157.36377043556422, -0.01600000075995922, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406269147E9, 0.0, 2023-06-28 12:25:40.626
31.0, -228.07966874772683, -287.6824543415569, -186.5013309903443, -185.8692878978327, -0.01600000075995922, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406269147E9, 0.0, 2023-06-28 12:25:40.626
32.0, -172.62443220475689, -207.96274688607082, -8.530711798928678, -46.73752974625677, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740627658E9, 0.0, 2023-06-28 12:25:40.627
32.0, -142.58181586069986, -151.69969195267186, -75.87509030103683, -99.54491712059826, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740627658E9, 0.0, 2023-06-28 12:25:40.627
33.0, -249.35221969569102, -263.993928022217, -230.0337664745748, -218.07730631623417, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406283913E9, 0.0, 2023-06-28 12:25:40.628
33.0, -205.10172341996804, -217.1591608771123, -49.665871411561966, -82.32267782464623, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406283913E9, 0.0, 2023-06-28 12:25:40.628
34.0, -124.29370507737622, -125.116483067628, -4.951627541333437, -49.669611311517656, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406405268E9, 0.0, 2023-06-28 12:25:40.640
34.0, -193.02184656308964, -227.3840473559685, -209.01552872359753, -198.52510934788734, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406405268E9, 0.0, 2023-06-28 12:25:40.640
35.0, -241.41989188967273, -270.3779372465797, -127.64652538765222, -139.18411675095558, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406562119E9, 0.0, 2023-06-28 12:25:40.656
35.0, -163.77208900963888, -149.45201207930222, 20.92474025208503, -29.952858745120466, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406562119E9, 0.0, 2023-06-28 12:25:40.656
36.0, -161.56180813582614, -172.7702883030288, -150.82642531301826, -155.50504015758634, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406569283E9, 0.0, 2023-06-28 12:25:40.656
36.0, -252.7667483552359, -272.1057710261084, -186.92019978538156, -178.92055378016084, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406569283E9, 0.0, 2023-06-28 12:25:40.656
37.0, -184.71178886154667, -181.20002280315384, -3.706240856088698, -44.916198467835784, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406704624E9, 0.0, 2023-06-28 12:25:40.670
37.0, -109.86891094828025, -129.08825682057068, -64.84238543175161, -93.57229689136147, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406704624E9, 0.0, 2023-06-28 12:25:40.670
38.0, -228.28536324528977, -254.90971102984622, -220.01083459332585, -201.18417821638286, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406863208E9, 0.0, 2023-06-28 12:25:40.686
38.0, -210.45726015651599, -227.85901465034112, -53.678784064017236, -83.1903346143663, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227406863208E9, 0.0, 2023-06-28 12:25:40.686
39.0, -127.77555193612352, -131.25365889491513, -4.252266249619424, -43.37909958604723, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740687222E9, 0.0, 2023-06-28 12:25:40.687
39.0, -210.64799505425617, -213.0789300254546, -210.63490540441126, -199.91635213140398, -0.03200000151991844, 0.01600000075995922, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740687222E9, 0.0, 2023-06-28 12:25:40.687
40.0, -273.1753824134357, -271.2156748366542, -134.08289321139455, -140.38088473677635, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407004097E9, 0.0, 2023-06-28 12:25:40.700
40.0, -143.04182355524972, -135.96593283908442, 20.18050016090274, -26.643047284334898, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407004097E9, 0.0, 2023-06-28 12:25:40.700
41.0, -128.4524738281034, -160.41739874938503, -144.53217368759215, -142.46026911213994, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407161405E9, 0.0, 2023-06-28 12:25:40.716
41.0, -246.1359057337977, -278.35888375202194, -181.77409744635224, -181.7553979465738, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407161405E9, 0.0, 2023-06-28 12:25:40.716
42.0, -184.64073076238856, -201.4104421637021, -1.9223085772246122, -44.026102278381586, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407168264E9, 0.0, 2023-06-28 12:25:40.716
42.0, -128.27295863023028, -149.4557519792579, -68.44764898903668, -89.4135281406343, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407168264E9, 0.0, 2023-06-28 12:25:40.716
43.0, -244.9540973477997, -266.2528275954537, -227.83096540067345, -215.4331970475614, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740730854E9, 0.0, 2023-06-28 12:25:40.730
43.0, -243.2786221676506, -230.04685612441972, -64.37489793729037, -91.85194291174412, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740730854E9, 0.0, 2023-06-28 12:25:40.730
44.0, -125.8569832588546, -135.5657635438256, -10.120169280096889, -48.43544432613999, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407461894E9, 0.0, 2023-06-28 12:25:40.746
44.0, -205.09798352001235, -222.8625083095394, -208.55926092900336, -197.5003767600283, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407461894E9, 0.0, 2023-06-28 12:25:40.746
45.0, -225.9741050726734, -258.20082299085334, -118.5361290955916, -128.33092707954347, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407468913E9, 0.0, 2023-06-28 12:25:40.746
45.0, -134.8215234526433, -147.63816060079262, 23.00786452740431, -26.22417848929763, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407468913E9, 0.0, 2023-06-28 12:25:40.746
46.0, -153.5359828309156, -183.2868869784288, -155.39284315891564, -157.52832603361458, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740760522E9, 0.0, 2023-06-28 12:25:40.760
46.0, -259.8463789713569, -257.52764099882916, -182.44353953842074, -180.6035087602213, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740760522E9, 0.0, 2023-06-28 12:25:40.760
47.0, -184.04234676947817, -175.3657788722776, 0.9424547888338566, -40.454497820697725, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740776271E9, 0.0, 2023-06-28 12:25:40.776
47.0, -129.67916101356968, -134.1221621609293, -69.67433617450297, -92.637321902439, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740776271E9, 0.0, 2023-06-28 12:25:40.776
48.0, -239.52002271218225, -269.05401266226545, -222.93917625863105, -209.99912241194397, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407769887E9, 0.0, 2023-06-28 12:25:40.776
48.0, -199.54049218585715, -225.06156948348507, -51.25158899277449, -82.16560202650726, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407769887E9, 0.0, 2023-06-28 12:25:40.776
49.0, -111.45462852949277, -113.91174280038103, 1.0172527879476547, -43.296821787022054, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407905262E9, 0.0, 2023-06-28 12:25:40.790
49.0, -191.09579808590934, -232.06640210049227, -207.77388193830848, -192.99753721337765, -0.03200000151991844, 0.01600000075995922, 0.944000044837594, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227407905262E9, 0.0, 2023-06-28 12:25:40.790
50.0, -251.12493227468804, -256.45802961150184, -126.76016909815371, -133.93329721316695, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740806183E9, 0.0, 2023-06-28 12:25:40.806
50.0, -153.34524793317541, -150.0915349717252, 13.557137339375913, -34.94936508592218, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922740806183E9, 0.0, 2023-06-28 12:25:40.806
51.0, -162.9493110193871, -181.35709860129282, -152.24758729618043, -157.58816443290561, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408069332E9, 0.0, 2023-06-28 12:25:40.806
51.0, -247.07088072272018, -283.4189683920704, -181.8601151453331, -182.83996893372387, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408069332E9, 0.0, 2023-06-28 12:25:40.806
52.0, -180.30992661369964, -188.2908731191419, -1.529619081877172, -42.12249320093542, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408206484E9, 0.0, 2023-06-28 12:25:40.820
52.0, -136.03699093824252, -135.0833164495416, -68.76928038522601, -95.64794136676937, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408206484E9, 0.0, 2023-06-28 12:25:40.820
53.0, -238.59252752317116, -246.8726660250686, -220.38856448885053, -208.55926092900336, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408362412E9, 0.0, 2023-06-28 12:25:40.836
53.0, -215.3453093986027, -240.10718700522557, -56.88387832604349, -82.64804912079126, -0.03200000151991844, 0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879227408362412E9, 0.0, 2023-06-28 12:25:40.836
